activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,392729,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '12.92', 'le': '0.24', 'lle': '-0.10', 'sei': '36.40'}",CHEMBL417049,,CHEMBL417049,5.72,0,http://www.openphacts.org/units/Nanomolar,117060,=,1,1,=,,IC50,nM,,1910.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.91
,392739,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '13.10', 'le': '0.24', 'lle': '0.39', 'sei': '34.57'}",CHEMBL26320,,CHEMBL26320,5.43,0,http://www.openphacts.org/units/Nanomolar,117058,=,1,1,=,,IC50,nM,,3710.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,3.71
,392889,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL370805,COCAINE,CHEMBL370805,6.47,1,http://www.openphacts.org/units/Nanomolar,253093,=,1,1,=,,IC50,nM,,338.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,338.0
,392901,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL336100,,CHEMBL336100,6.89,0,http://www.openphacts.org/units/Nanomolar,253131,=,1,1,=,,IC50,nM,,129.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,129.0
,393327,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCC(CCc2cn(C)c3ccccc23)CC1.Cl,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL544216,,CHEMBL1192898,,0,http://www.openphacts.org/units/Nanomolar,35467,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,393946,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL781,MAZINDOL,CHEMBL781,7.03,0,http://www.openphacts.org/units/Nanomolar,253128,=,1,1,=,,IC50,nM,,94.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,94.0
,394454,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCC(CCc2c[nH]c3ccccc23)CC1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL284004,,CHEMBL284004,,0,http://www.openphacts.org/units/Nanomolar,35466,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,396563,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.63', 'le': '0.27', 'lle': '1.10', 'sei': '25.83'}",CHEMBL67024,,CHEMBL67024,6.33,0,http://www.openphacts.org/units/Nanomolar,117062,=,1,1,=,,IC50,nM,,470.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.47
,396692,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL130668,,CHEMBL130668,7.22,0,http://www.openphacts.org/units/Nanomolar,253100,=,1,1,=,,IC50,nM,,60.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,60.0
,397774,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.70', 'le': '0.27', 'lle': '0.69', 'sei': '41.43'}",CHEMBL443797,,CHEMBL443797,6.51,0,http://www.openphacts.org/units/Nanomolar,117061,=,1,1,=,,IC50,nM,,310.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.31
,399056,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '21.32', 'le': '0.40', 'lle': '4.60', 'sei': '11.58'}",CHEMBL370805,COCAINE,CHEMBL370805,6.47,0,http://www.openphacts.org/units/Nanomolar,117057,=,1,1,=,,IC50,nM,,340.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.34
,402358,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1ccc2[nH]cc(CC3CCNCC3)c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL278080,,CHEMBL278080,6.77,0,http://www.openphacts.org/units/Nanomolar,35470,=,1,1,=,,IC50,nM,,170.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.17
,403103,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.95', 'le': '0.27', 'lle': '0.93', 'sei': '26.16'}",CHEMBL421867,,CHEMBL421867,6.41,0,http://www.openphacts.org/units/Nanomolar,117056,=,1,1,=,,IC50,nM,,390.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.39
,403253,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL336940,,CHEMBL336940,6.55,0,http://www.openphacts.org/units/Nanomolar,253108,=,1,1,=,,IC50,nM,,280.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,280.0
,403735,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2[nH]cc(CC3CCNCC3)c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL24075,,CHEMBL24075,,0,http://www.openphacts.org/units/Nanomolar,35472,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,404691,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '13.32', 'le': '0.25', 'lle': '0.47', 'sei': '24.27'}",CHEMBL66112,,CHEMBL66112,5.95,0,http://www.openphacts.org/units/Nanomolar,117065,=,1,1,=,,IC50,nM,,1130.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.13
,404822,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL133043,,CHEMBL133043,7.03,0,http://www.openphacts.org/units/Nanomolar,253098,=,1,1,=,,IC50,nM,,94.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,94.0
,405991,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccccc2)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL133902,,CHEMBL133902,5.67,0,http://www.openphacts.org/units/Nanomolar,253116,=,1,1,=,,IC50,nM,,2140.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,2140.0
,406487,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.c1ccc(Cn2cc(CCC3CCNCC3)c3ccccc32)cc1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL557413,,CHEMBL1196567,,0,http://www.openphacts.org/units/Nanomolar,35476,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,407738,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Brc1ccc2[nH]cc(CC3CCNCC3)c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL25416,,CHEMBL25416,6.00,0,http://www.openphacts.org/units/Nanomolar,35471,=,1,1,=,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,409468,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.31', 'le': '0.26', 'lle': '0.68', 'sei': '23.39'}",CHEMBL63703,,CHEMBL63703,5.73,0,http://www.openphacts.org/units/Nanomolar,117059,=,1,1,=,,IC50,nM,,1860.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.86
,410102,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.Cn1cc(CCC2CCNCC2)c2ccccc21,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL543980,,CHEMBL1192697,6.40,0,http://www.openphacts.org/units/Nanomolar,35460,=,1,1,=,,IC50,nM,,400.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.4
,410108,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)/C=C/C(=O)O.Oc1ccc2[nH]cc(CCC3CCNCC3)c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL1159866,,CHEMBL1199319,7.70,0,http://www.openphacts.org/units/Nanomolar,35469,=,1,1,=,,IC50,nM,,20.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.02
,412516,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Clc1ccc2[nH]cc(CCC3CCNCC3)c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL25428,,CHEMBL25428,6.66,0,http://www.openphacts.org/units/Nanomolar,35477,=,1,1,=,,IC50,nM,,220.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.22
,412522,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc2c(CCCC3CCNCC3)c[nH]c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL24042,,CHEMBL24042,7.22,0,http://www.openphacts.org/units/Nanomolar,35463,=,1,1,=,,IC50,nM,,60.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.06
,412528,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Clc1ccc2[nH]cc(CC3CCNCC3)c2c1.O=C(O)/C=C/C(=O)O,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL1159870,,CHEMBL1199321,,0,http://www.openphacts.org/units/Nanomolar,35474,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,413759,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)/C=C/C(=O)O.Oc1ccc2c(CCC3CCNCC3)c[nH]c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL1159865,,CHEMBL1199318,,0,http://www.openphacts.org/units/Nanomolar,35468,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,413765,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(-c2[nH]c3ccccc3c2CCC2CCNCC2)cc1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL24783,,CHEMBL24783,,0,http://www.openphacts.org/units/Nanomolar,35475,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,413771,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL415,CLOMIPRAMINE,CHEMBL415,7.16,0,http://www.openphacts.org/units/Nanomolar,35473,=,1,1,=,,IC50,nM,,70.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.07
,415620,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '13.75', 'le': '0.25', 'lle': '0.36', 'sei': '24.84'}",CHEMBL67203,,CHEMBL67203,6.09,0,http://www.openphacts.org/units/Nanomolar,117066,=,1,1,=,,IC50,nM,,820.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.82
,417732,[],CHEMBL619198,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '22.35', 'le': '0.42', 'lle': '4.67', 'sei': '9.30'}",CHEMBL132683,,CHEMBL132683,6.51,0,http://www.openphacts.org/units/Nanomolar,254385,=,1,1,=,,IC50,nM,,308.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,308.0
,418540,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL276520,INDALPINE,CHEMBL276520,7.52,0,http://www.openphacts.org/units/Nanomolar,35459,=,1,1,=,,IC50,nM,,30.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.03
,421387,[],CHEMBL875081,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,B,,,BAO_0000190,BAO_0000219,cell-based format,NCCc1ccc(O)c(O)c1,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL59,DOPAMINE,CHEMBL59,,0,http://www.openphacts.org/units/Nanomolar,254390,>,1,1,>,,IC50,nM,,30000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,30000.0
,422044,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL130477,,CHEMBL130477,7.28,0,http://www.openphacts.org/units/Nanomolar,253094,=,1,1,=,,IC50,nM,,53.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,53.0
,422061,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL132955,,CHEMBL132955,6.35,0,http://www.openphacts.org/units/Nanomolar,253111,=,1,1,=,,IC50,nM,,444.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,444.0
,422901,[],CHEMBL875081,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '21.39', 'le': '0.40', 'lle': '4.62', 'sei': '11.62'}",CHEMBL370805,COCAINE,CHEMBL370805,6.49,0,http://www.openphacts.org/units/Nanomolar,254382,=,1,1,=,,IC50,nM,,325.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,325.0
,423946,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1[nH]c2ccccc2c1CCC1CCNCC1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL278816,,CHEMBL278816,,0,http://www.openphacts.org/units/Nanomolar,35464,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,424150,[],CHEMBL619198,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(C(C)=O)c(C(C)=O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '18.87', 'le': '0.35', 'lle': '3.65', 'sei': '10.18'}",CHEMBL133070,,CHEMBL133070,6.48,0,http://www.openphacts.org/units/Nanomolar,254388,=,1,1,=,,IC50,nM,,330.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,330.0
,425143,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2[nH]cc(CCC3CCNCC3)c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL24731,,CHEMBL24731,,0,http://www.openphacts.org/units/Nanomolar,35462,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,425149,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)/C=C/C(=O)O.c1ccc(-n2cc(CCC3CCNCC3)c3ccccc32)cc1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL1159861,,CHEMBL1199310,,0,http://www.openphacts.org/units/Nanomolar,35465,>,1,1,>,,IC50,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.0
,426642,[],CHEMBL619198,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '23.91', 'le': '0.45', 'lle': '5.20', 'sei': '15.91'}",CHEMBL335423,,CHEMBL335423,7.64,0,http://www.openphacts.org/units/Nanomolar,254389,=,1,1,=,,IC50,nM,,23.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,23.0
,427105,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '13.81', 'le': '0.25', 'lle': '0.38', 'sei': '24.95'}",CHEMBL67078,,CHEMBL67078,6.11,0,http://www.openphacts.org/units/Nanomolar,117063,=,1,1,=,,IC50,nM,,770.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.77
,427246,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL132082,,CHEMBL132082,5.71,0,http://www.openphacts.org/units/Nanomolar,253109,=,1,1,=,,IC50,nM,,1960.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,1960.0
,428351,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '12.85', 'le': '0.24', 'lle': '0.26', 'sei': '23.42'}",CHEMBL417035,,CHEMBL417035,5.74,0,http://www.openphacts.org/units/Nanomolar,117055,=,1,1,=,,IC50,nM,,1830.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,1.83
,428361,[],CHEMBL806214,Inhibition of [3H]5-HT reuptake in HEK293 cells expressing human serotonin transporter,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '12.31', 'le': '0.23', 'lle': '-0.15', 'sei': '36.10'}",CHEMBL69380,,CHEMBL69380,5.67,0,http://www.openphacts.org/units/Nanomolar,117064,=,1,1,=,,IC50,nM,,2130.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,2.13
,428465,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL132954,,CHEMBL132954,5.44,0,http://www.openphacts.org/units/Nanomolar,253110,=,1,1,=,,IC50,nM,,3600.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,3600.0
,428914,[],CHEMBL702340,In vivo inhibition of uptake of 5-HT in human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc2c(CC3CCNCC3)c[nH]c2c1,,,CHEMBL1121570,J. Med. Chem.,1980.0,,CHEMBL429771,,CHEMBL429771,6.26,0,http://www.openphacts.org/units/Nanomolar,35461,=,1,1,=,,IC50,nM,,550.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,uM,UO_0000065,,0.55
,430893,[],CHEMBL807030,Inhibition of 5-HT uptake in HEK cells expressing human serotonin transporter (hSERT),F,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,,CHEMBL336613,,CHEMBL336613,7.82,0,http://www.openphacts.org/units/Nanomolar,253129,=,1,1,=,,IC50,nM,,15.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,15.0
,435221,[],CHEMBL806216,Inhibitory activity of compound against serotonin transport by HC5-5-HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1O[C@@H](CN1C3C=C(n4ccc5cc(F)ccc54)CC1CC3)CO2,,,CHEMBL1147408,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '16.31', 'le': '0.30', 'lle': '2.15', 'sei': '19.13'}",CHEMBL150050,,CHEMBL150050,6.86,0,http://www.openphacts.org/units/Nanomolar,290308,=,1,1,=,,IC50,nM,,138.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,138.0
,447254,[],CHEMBL806216,Inhibitory activity of compound against serotonin transport by HC5-5-HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1O[C@@H](CN1C3C=C(c4ccc(Cl)c(Cl)c4)CC1CC3)CO2,,,CHEMBL1147408,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '15.23', 'le': '0.31', 'lle': '1.13', 'sei': '21.29'}",CHEMBL149776,,CHEMBL149776,6.58,0,http://www.openphacts.org/units/Nanomolar,290310,=,1,1,=,,IC50,nM,,260.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,260.0
